Order_ID,Product,Category,Price,Quantity,City
57782,Tablet,Electronics,34414,1,Mumbai
57783,Laptop,Electronics,5091,4,Pune
57784,Shoes,Fashion,28781,3,Hyderabad
57785,Shoes,Fashion,39540,4,Pune
57786,Headphones,Electronics,40288,1,Kolkata
57787,Phone,Electronics,34391,5,Delhi
57788,Phone,Electronics,46707,1,Chennai
57789,Phone,Electronics,29819,4,Pune
57790,Laptop,Electronics,24828,4,Pune
57791,Laptop,Electronics,39663,1,Kolkata
57792,Phone,Electronics,12648,1,Pune
57793,Laptop,Electronics,43497,5,Chennai
57794,Laptop,Electronics,48885,2,Pune
57795,Shoes,Fashion,49275,3,Kolkata
57796,Laptop,Electronics,36085,5,Delhi
57797,Phone,Electronics,40961,1,Hyderabad
57798,Phone,Electronics,15348,4,Chennai
57799,Headphones,Electronics,21121,5,Bangalore
57800,Watch,Fashion,40683,4,Bangalore
57801,Tablet,Electronics,28658,4,Hyderabad
57802,Tablet,Electronics,9459,3,Pune
57803,Shoes,Fashion,58673,1,Delhi
57804,Tablet,Electronics,20860,2,Kolkata
57805,Shoes,Fashion,42185,2,Mumbai
57806,Watch,Fashion,42096,5,Pune
57807,Headphones,Electronics,42396,5,Bangalore
57808,Laptop,Electronics,24841,4,Mumbai
57809,Laptop,Electronics,29854,3,Hyderabad
57810,Headphones,Electronics,20842,1,Delhi
57811,Phone,Electronics,55302,2,Kolkata
57812,Laptop,Electronics,31740,1,Delhi
57813,Watch,Fashion,22367,5,Delhi
57814,Tablet,Electronics,33454,3,Kolkata
57815,Watch,Fashion,46042,1,Kolkata
57816,Shoes,Fashion,22595,5,Delhi
57817,Laptop,Electronics,25126,5,Bangalore
57818,Shoes,Fashion,20855,3,Bangalore
57819,Laptop,Electronics,3152,5,Hyderabad
57820,Phone,Electronics,803,3,Hyderabad
57821,Watch,Fashion,25283,5,Delhi
57822,Laptop,Electronics,2190,3,Bangalore
57823,Tablet,Electronics,12942,4,Pune
57824,Headphones,Electronics,10713,2,Delhi
57825,Headphones,Electronics,53838,5,Chennai
57826,Laptop,Electronics,22868,1,Kolkata
57827,Tablet,Electronics,25523,3,Bangalore
57828,Phone,Electronics,44784,4,Chennai
57829,Shoes,Fashion,52228,5,Bangalore
57830,Laptop,Electronics,55318,2,Hyderabad
57831,Watch,Fashion,50022,4,Bangalore
57832,Phone,Electronics,1171,2,Chennai
57833,Watch,Fashion,26835,1,Hyderabad
57834,Headphones,Electronics,49246,4,Pune
57835,Shoes,Fashion,35418,4,Bangalore
57836,Watch,Fashion,32373,3,Kolkata
57837,Shoes,Fashion,55540,1,Bangalore
57838,Shoes,Fashion,53430,3,Chennai
57839,Headphones,Electronics,15991,2,Hyderabad
57840,Laptop,Electronics,55677,4,Hyderabad
57841,Shoes,Fashion,18613,2,Chennai
57842,Tablet,Electronics,10763,2,Hyderabad
57843,Tablet,Electronics,29591,5,Delhi
57844,Tablet,Electronics,32075,4,Kolkata
57845,Tablet,Electronics,3941,4,Chennai
57846,Tablet,Electronics,21163,3,Bangalore
57847,Watch,Fashion,19606,3,Chennai
57848,Shoes,Fashion,20637,3,Bangalore
57849,Watch,Fashion,28962,5,Kolkata
57850,Laptop,Electronics,21103,4,Kolkata
57851,Watch,Fashion,48880,2,Delhi
57852,Laptop,Electronics,36059,2,Pune
57853,Headphones,Electronics,49914,2,Pune
57854,Shoes,Fashion,43767,2,Bangalore
57855,Shoes,Fashion,11422,4,Kolkata
57856,Phone,Electronics,15848,2,Hyderabad
57857,Shoes,Fashion,18552,1,Hyderabad
57858,Phone,Electronics,28294,5,Delhi
57859,Phone,Electronics,28484,1,Pune
57860,Watch,Fashion,56195,5,Bangalore
57861,Watch,Fashion,8639,2,Bangalore
57862,Phone,Electronics,4383,2,Pune
57863,Phone,Electronics,8423,4,Chennai
57864,Tablet,Electronics,58770,3,Bangalore
57865,Shoes,Fashion,2065,2,Kolkata
57866,Headphones,Electronics,26970,2,Hyderabad
57867,Headphones,Electronics,29690,2,Delhi
57868,Laptop,Electronics,54570,5,Kolkata
57869,Shoes,Fashion,38508,3,Bangalore
57870,Phone,Electronics,33581,5,Delhi
57871,Phone,Electronics,50043,5,Kolkata
57872,Tablet,Electronics,59697,1,Hyderabad
57873,Laptop,Electronics,9803,3,Bangalore
57874,Phone,Electronics,31284,4,Bangalore
57875,Tablet,Electronics,52892,4,Bangalore
57876,Laptop,Electronics,29025,2,Hyderabad
57877,Shoes,Fashion,6657,1,Chennai
57878,Laptop,Electronics,35205,2,Mumbai
57879,Watch,Fashion,29534,3,Delhi
57880,Watch,Fashion,36200,3,Chennai
57881,Tablet,Electronics,36907,5,Delhi
57882,Phone,Electronics,29633,5,Chennai
57883,Watch,Fashion,43082,1,Chennai
57884,Shoes,Fashion,24087,1,Mumbai
57885,Headphones,Electronics,12579,5,Bangalore
57886,Laptop,Electronics,38914,2,Mumbai
57887,Headphones,Electronics,30768,4,Delhi
57888,Shoes,Fashion,14681,4,Pune
57889,Shoes,Fashion,28097,4,Pune
57890,Watch,Fashion,14598,4,Kolkata
57891,Laptop,Electronics,16006,1,Chennai
57892,Watch,Fashion,7767,2,Kolkata
57893,Tablet,Electronics,3980,3,Bangalore
57894,Headphones,Electronics,7414,2,Mumbai
57895,Laptop,Electronics,4499,2,Delhi
57896,Laptop,Electronics,12224,4,Chennai
57897,Tablet,Electronics,8101,4,Mumbai
57898,Headphones,Electronics,48977,1,Chennai
57899,Watch,Fashion,28132,5,Kolkata
57900,Watch,Fashion,21274,1,Mumbai
57901,Phone,Electronics,8802,1,Chennai
57902,Shoes,Fashion,24792,3,Delhi
57903,Phone,Electronics,6735,3,Chennai
57904,Headphones,Electronics,57343,5,Pune
57905,Shoes,Fashion,47306,3,Bangalore
57906,Tablet,Electronics,48771,5,Bangalore
57907,Phone,Electronics,41415,2,Delhi
57908,Shoes,Fashion,9616,1,Delhi
57909,Shoes,Fashion,49841,3,Delhi
57910,Laptop,Electronics,14628,5,Hyderabad
57911,Phone,Electronics,42305,5,Pune
57912,Tablet,Electronics,21636,3,Chennai
57913,Tablet,Electronics,48558,5,Bangalore
57914,Tablet,Electronics,32140,5,Bangalore
57915,Watch,Fashion,6833,1,Mumbai
57916,Watch,Fashion,10415,4,Hyderabad
57917,Shoes,Fashion,38248,1,Delhi
57918,Tablet,Electronics,1357,4,Hyderabad
57919,Laptop,Electronics,10712,4,Delhi
57920,Phone,Electronics,33002,4,Pune
57921,Phone,Electronics,30856,3,Chennai
57922,Headphones,Electronics,31542,1,Pune
57923,Phone,Electronics,1707,2,Delhi
57924,Phone,Electronics,24323,1,Mumbai
57925,Shoes,Fashion,42971,4,Mumbai
57926,Watch,Fashion,44245,2,Mumbai
57927,Laptop,Electronics,40147,3,Kolkata
57928,Headphones,Electronics,34659,3,Delhi
57929,Tablet,Electronics,41383,4,Pune
57930,Watch,Fashion,1897,3,Mumbai
57931,Laptop,Electronics,8734,5,Pune
57932,Tablet,Electronics,55725,4,Delhi
57933,Shoes,Fashion,58878,4,Hyderabad
57934,Watch,Fashion,43212,4,Chennai
57935,Shoes,Fashion,55767,1,Chennai
57936,Phone,Electronics,2608,2,Kolkata
57937,Shoes,Fashion,30810,1,Bangalore
57938,Phone,Electronics,19915,3,Pune
57939,Shoes,Fashion,25730,3,Bangalore
57940,Phone,Electronics,22790,4,Kolkata
57941,Laptop,Electronics,17773,1,Pune
57942,Headphones,Electronics,42878,3,Hyderabad
57943,Shoes,Fashion,19905,1,Hyderabad
57944,Watch,Fashion,49508,5,Hyderabad
57945,Laptop,Electronics,29912,3,Delhi
57946,Tablet,Electronics,57012,4,Pune
57947,Headphones,Electronics,57782,2,Hyderabad
57948,Phone,Electronics,30628,3,Kolkata
57949,Phone,Electronics,43387,3,Pune
57950,Headphones,Electronics,4813,4,Pune
57951,Phone,Electronics,43779,3,Pune
57952,Headphones,Electronics,44143,2,Pune
57953,Phone,Electronics,7779,5,Kolkata
57954,Shoes,Fashion,46324,4,Bangalore
57955,Laptop,Electronics,20254,1,Chennai
57956,Shoes,Fashion,43475,1,Delhi
57957,Headphones,Electronics,55230,3,Pune
57958,Laptop,Electronics,11432,1,Chennai
57959,Watch,Fashion,37207,2,Pune
57960,Laptop,Electronics,11161,1,Kolkata
57961,Tablet,Electronics,55644,2,Chennai
57962,Phone,Electronics,28767,1,Delhi
57963,Watch,Fashion,9934,2,Hyderabad
57964,Tablet,Electronics,35873,3,Pune
57965,Watch,Fashion,41767,3,Chennai
57966,Headphones,Electronics,4871,3,Kolkata
57967,Headphones,Electronics,12934,2,Delhi
57968,Tablet,Electronics,3784,4,Chennai
57969,Tablet,Electronics,42994,4,Mumbai
57970,Laptop,Electronics,31905,3,Kolkata
57971,Laptop,Electronics,25313,4,Kolkata
57972,Shoes,Fashion,8033,4,Kolkata
57973,Watch,Fashion,35234,5,Pune
57974,Laptop,Electronics,38225,1,Pune
57975,Laptop,Electronics,17635,1,Delhi
57976,Watch,Fashion,28098,4,Delhi
57977,Laptop,Electronics,20788,2,Kolkata
57978,Laptop,Electronics,14104,4,Pune
57979,Laptop,Electronics,49045,1,Delhi
57980,Watch,Fashion,49326,1,Delhi
57981,Phone,Electronics,30690,4,Delhi
57982,Tablet,Electronics,6592,1,Hyderabad
57983,Phone,Electronics,28714,3,Hyderabad
57984,Shoes,Fashion,30057,1,Bangalore
57985,Phone,Electronics,31015,4,Delhi
57986,Headphones,Electronics,13234,1,Delhi
57987,Shoes,Fashion,40365,5,Bangalore
57988,Tablet,Electronics,16705,1,Chennai
57989,Headphones,Electronics,9120,5,Hyderabad
57990,Headphones,Electronics,5988,5,Pune
57991,Watch,Fashion,30612,2,Delhi
57992,Headphones,Electronics,52006,1,Chennai
57993,Headphones,Electronics,54977,2,Pune
57994,Headphones,Electronics,5040,4,Hyderabad
57995,Tablet,Electronics,15015,5,Bangalore
57996,Headphones,Electronics,34577,4,Delhi
57997,Watch,Fashion,12189,4,Delhi
57998,Watch,Fashion,35158,1,Mumbai
57999,Shoes,Fashion,15034,5,Pune
58000,Watch,Fashion,57682,4,Mumbai
58001,Laptop,Electronics,45896,5,Hyderabad
58002,Laptop,Electronics,35110,3,Mumbai
58003,Laptop,Electronics,12162,1,Pune
58004,Phone,Electronics,32366,5,Mumbai
58005,Laptop,Electronics,34057,1,Kolkata
58006,Phone,Electronics,30048,1,Chennai
58007,Phone,Electronics,18445,4,Bangalore
58008,Phone,Electronics,57174,4,Hyderabad
58009,Headphones,Electronics,56258,4,Hyderabad
58010,Headphones,Electronics,32722,4,Mumbai
58011,Shoes,Fashion,12070,4,Mumbai
58012,Shoes,Fashion,15744,3,Pune
58013,Laptop,Electronics,36539,2,Hyderabad
58014,Laptop,Electronics,45570,3,Delhi
58015,Phone,Electronics,49779,3,Pune
58016,Laptop,Electronics,20615,5,Chennai
58017,Laptop,Electronics,18079,4,Chennai
58018,Headphones,Electronics,24315,1,Hyderabad
58019,Tablet,Electronics,25287,1,Hyderabad
58020,Phone,Electronics,6688,5,Pune
58021,Tablet,Electronics,25791,4,Kolkata
58022,Headphones,Electronics,43842,5,Bangalore
58023,Shoes,Fashion,57063,3,Kolkata
58024,Phone,Electronics,48889,1,Kolkata
58025,Phone,Electronics,13402,2,Pune
58026,Phone,Electronics,50470,5,Mumbai
58027,Watch,Fashion,55872,4,Bangalore
58028,Laptop,Electronics,28107,4,Bangalore
58029,Watch,Fashion,43389,5,Pune
58030,Tablet,Electronics,11038,5,Delhi
58031,Laptop,Electronics,22628,4,Hyderabad
58032,Laptop,Electronics,13232,4,Delhi
58033,Shoes,Fashion,20161,3,Bangalore
58034,Watch,Fashion,51269,1,Hyderabad
58035,Tablet,Electronics,13670,2,Delhi
58036,Phone,Electronics,42231,2,Kolkata
58037,Headphones,Electronics,24302,5,Hyderabad
58038,Headphones,Electronics,1869,1,Chennai
58039,Shoes,Fashion,16788,3,Chennai
58040,Headphones,Electronics,53855,1,Chennai
58041,Tablet,Electronics,47610,3,Bangalore
58042,Phone,Electronics,17525,1,Kolkata
58043,Laptop,Electronics,2987,4,Chennai
58044,Shoes,Fashion,52914,4,Hyderabad
58045,Watch,Fashion,31350,4,Chennai
58046,Laptop,Electronics,43467,1,Mumbai
58047,Shoes,Fashion,52927,3,Hyderabad
58048,Laptop,Electronics,41112,2,Mumbai
58049,Laptop,Electronics,23398,2,Bangalore
58050,Headphones,Electronics,45932,2,Hyderabad
58051,Shoes,Fashion,36351,3,Chennai
58052,Laptop,Electronics,58616,5,Bangalore
58053,Tablet,Electronics,53196,5,Mumbai
58054,Tablet,Electronics,53479,3,Bangalore
58055,Phone,Electronics,40841,4,Hyderabad
58056,Laptop,Electronics,14536,3,Kolkata
58057,Tablet,Electronics,43534,5,Mumbai
58058,Watch,Fashion,12437,4,Mumbai
58059,Phone,Electronics,55774,1,Kolkata
58060,Phone,Electronics,46139,5,Pune
58061,Tablet,Electronics,57789,2,Chennai
58062,Phone,Electronics,33756,4,Chennai
58063,Laptop,Electronics,33935,2,Hyderabad
58064,Watch,Fashion,7320,4,Mumbai
58065,Shoes,Fashion,46663,5,Mumbai
58066,Tablet,Electronics,1554,4,Pune
58067,Shoes,Fashion,8315,3,Pune
58068,Tablet,Electronics,35935,4,Mumbai
58069,Watch,Fashion,9619,5,Pune
58070,Phone,Electronics,7465,2,Bangalore
58071,Laptop,Electronics,50858,2,Hyderabad
58072,Shoes,Fashion,9615,3,Mumbai
58073,Shoes,Fashion,51645,3,Kolkata
58074,Shoes,Fashion,7659,4,Kolkata
58075,Headphones,Electronics,28210,3,Delhi
58076,Headphones,Electronics,11342,2,Bangalore
58077,Tablet,Electronics,14521,4,Mumbai
58078,Watch,Fashion,3723,5,Kolkata
58079,Headphones,Electronics,34821,4,Mumbai
58080,Shoes,Fashion,59951,2,Delhi
58081,Shoes,Fashion,16141,4,Kolkata
58082,Laptop,Electronics,46897,4,Bangalore
58083,Headphones,Electronics,36964,5,Chennai
58084,Shoes,Fashion,53391,1,Kolkata
58085,Shoes,Fashion,31060,1,Mumbai
58086,Laptop,Electronics,25481,2,Delhi
58087,Watch,Fashion,4940,1,Hyderabad
58088,Watch,Fashion,48604,3,Hyderabad
58089,Phone,Electronics,24731,4,Mumbai
58090,Laptop,Electronics,25193,5,Bangalore
58091,Headphones,Electronics,35645,3,Chennai
58092,Shoes,Fashion,37840,3,Hyderabad
58093,Headphones,Electronics,11812,3,Bangalore
58094,Headphones,Electronics,23190,3,Hyderabad
58095,Tablet,Electronics,22793,5,Kolkata
58096,Tablet,Electronics,37402,2,Bangalore
58097,Headphones,Electronics,5020,2,Mumbai
58098,Laptop,Electronics,38756,1,Pune
58099,Watch,Fashion,54717,3,Hyderabad
58100,Laptop,Electronics,37086,3,Pune
58101,Watch,Fashion,38908,5,Pune
58102,Laptop,Electronics,34761,1,Kolkata
58103,Headphones,Electronics,35980,4,Hyderabad
58104,Phone,Electronics,21775,2,Pune
58105,Watch,Fashion,17619,4,Pune
58106,Tablet,Electronics,11807,1,Chennai
58107,Shoes,Fashion,25632,3,Bangalore
58108,Laptop,Electronics,19750,4,Mumbai
58109,Laptop,Electronics,21692,5,Kolkata
58110,Headphones,Electronics,10685,4,Delhi
58111,Watch,Fashion,57561,1,Kolkata
58112,Phone,Electronics,21203,3,Kolkata
58113,Headphones,Electronics,39618,4,Bangalore
58114,Shoes,Fashion,19587,4,Chennai
58115,Phone,Electronics,25974,5,Mumbai
58116,Watch,Fashion,52426,2,Pune
58117,Tablet,Electronics,28954,3,Bangalore
58118,Shoes,Fashion,40617,3,Mumbai
58119,Headphones,Electronics,34699,2,Pune
58120,Laptop,Electronics,47267,3,Delhi
58121,Phone,Electronics,45748,3,Pune
58122,Phone,Electronics,30822,3,Pune
58123,Headphones,Electronics,1973,5,Pune
58124,Laptop,Electronics,1825,2,Kolkata
58125,Headphones,Electronics,8025,4,Chennai
58126,Headphones,Electronics,59796,4,Chennai
58127,Headphones,Electronics,55791,3,Mumbai
58128,Laptop,Electronics,42550,3,Delhi
58129,Watch,Fashion,51384,3,Delhi
58130,Headphones,Electronics,39201,4,Hyderabad
58131,Watch,Fashion,58551,1,Mumbai
58132,Headphones,Electronics,36943,2,Pune
58133,Shoes,Fashion,17026,4,Bangalore
58134,Headphones,Electronics,673,5,Mumbai
58135,Shoes,Fashion,35277,2,Bangalore
58136,Headphones,Electronics,55951,2,Kolkata
58137,Tablet,Electronics,57461,3,Mumbai
58138,Laptop,Electronics,53522,2,Kolkata
58139,Phone,Electronics,12201,3,Bangalore
58140,Watch,Fashion,1249,2,Pune
58141,Shoes,Fashion,31270,2,Chennai
58142,Phone,Electronics,36796,3,Mumbai
58143,Headphones,Electronics,4745,5,Bangalore
58144,Watch,Fashion,26035,1,Delhi
58145,Watch,Fashion,21576,2,Pune
58146,Shoes,Fashion,44622,3,Delhi
58147,Tablet,Electronics,47830,1,Hyderabad
58148,Laptop,Electronics,43521,3,Pune
58149,Tablet,Electronics,40766,2,Kolkata
58150,Headphones,Electronics,26205,2,Mumbai
58151,Laptop,Electronics,5264,3,Pune
58152,Shoes,Fashion,36821,5,Kolkata
58153,Headphones,Electronics,11317,4,Bangalore
58154,Watch,Fashion,56323,5,Hyderabad
58155,Watch,Fashion,35532,2,Mumbai
58156,Laptop,Electronics,29660,1,Mumbai
58157,Phone,Electronics,46059,3,Chennai
58158,Tablet,Electronics,55125,1,Pune
58159,Laptop,Electronics,5714,1,Kolkata
58160,Laptop,Electronics,50616,5,Chennai
58161,Laptop,Electronics,47235,3,Chennai
58162,Shoes,Fashion,56363,2,Pune
58163,Laptop,Electronics,6200,5,Kolkata
58164,Tablet,Electronics,5367,1,Chennai
58165,Tablet,Electronics,8970,2,Bangalore
58166,Laptop,Electronics,46960,1,Kolkata
58167,Headphones,Electronics,33359,3,Bangalore
58168,Headphones,Electronics,27504,1,Delhi
58169,Watch,Fashion,6627,5,Chennai
58170,Phone,Electronics,18621,3,Pune
58171,Phone,Electronics,47566,3,Kolkata
58172,Laptop,Electronics,7759,3,Hyderabad
58173,Laptop,Electronics,43878,5,Pune
58174,Laptop,Electronics,21044,1,Bangalore
58175,Laptop,Electronics,13939,1,Bangalore
58176,Headphones,Electronics,56049,4,Kolkata
58177,Shoes,Fashion,44940,3,Bangalore
58178,Shoes,Fashion,19858,3,Chennai
58179,Phone,Electronics,58664,3,Hyderabad
58180,Shoes,Fashion,26361,3,Chennai
58181,Phone,Electronics,50416,3,Hyderabad
58182,Phone,Electronics,38488,5,Bangalore
58183,Phone,Electronics,13546,3,Pune
58184,Watch,Fashion,39389,1,Mumbai
58185,Watch,Fashion,56506,3,Kolkata
58186,Shoes,Fashion,25279,2,Kolkata
58187,Headphones,Electronics,17625,3,Pune
58188,Watch,Fashion,18248,2,Pune
58189,Tablet,Electronics,49980,1,Kolkata
58190,Shoes,Fashion,47207,2,Bangalore
58191,Tablet,Electronics,44865,3,Pune
58192,Laptop,Electronics,41121,1,Mumbai
58193,Tablet,Electronics,52137,1,Mumbai
58194,Watch,Fashion,18228,3,Mumbai
58195,Shoes,Fashion,48560,5,Chennai
58196,Laptop,Electronics,17210,3,Bangalore
58197,Shoes,Fashion,1951,4,Kolkata
58198,Shoes,Fashion,29128,3,Mumbai
58199,Tablet,Electronics,24585,4,Kolkata
58200,Headphones,Electronics,10434,3,Mumbai
58201,Shoes,Fashion,35297,5,Bangalore
58202,Laptop,Electronics,5548,2,Chennai
58203,Laptop,Electronics,45691,5,Pune
58204,Laptop,Electronics,56779,2,Bangalore
58205,Watch,Fashion,4634,5,Hyderabad
58206,Laptop,Electronics,3525,4,Delhi
58207,Watch,Fashion,59353,1,Pune
58208,Headphones,Electronics,11549,3,Pune
58209,Watch,Fashion,45710,3,Mumbai
58210,Watch,Fashion,23920,5,Chennai
58211,Watch,Fashion,22915,2,Mumbai
58212,Shoes,Fashion,1819,2,Kolkata
58213,Headphones,Electronics,26838,4,Chennai
58214,Watch,Fashion,44597,5,Bangalore
58215,Headphones,Electronics,15831,2,Mumbai
58216,Headphones,Electronics,21792,4,Delhi
58217,Phone,Electronics,52104,1,Pune
58218,Tablet,Electronics,24164,5,Delhi
58219,Phone,Electronics,33179,1,Kolkata
58220,Phone,Electronics,10365,5,Bangalore
58221,Shoes,Fashion,44060,4,Mumbai
58222,Watch,Fashion,46762,5,Delhi
58223,Laptop,Electronics,1789,3,Delhi
58224,Laptop,Electronics,24357,1,Kolkata
58225,Headphones,Electronics,13932,2,Chennai
58226,Watch,Fashion,26670,2,Hyderabad
58227,Watch,Fashion,23983,5,Kolkata
58228,Headphones,Electronics,39602,5,Kolkata
58229,Laptop,Electronics,4792,2,Chennai
58230,Tablet,Electronics,12444,5,Hyderabad
58231,Headphones,Electronics,34285,2,Hyderabad
58232,Laptop,Electronics,8122,5,Pune
58233,Phone,Electronics,28434,1,Mumbai
58234,Watch,Fashion,11070,3,Chennai
58235,Watch,Fashion,54223,5,Delhi
58236,Tablet,Electronics,59788,4,Chennai
58237,Shoes,Fashion,23668,1,Mumbai
58238,Laptop,Electronics,11410,4,Mumbai
58239,Laptop,Electronics,31327,3,Delhi
58240,Tablet,Electronics,41311,2,Bangalore
58241,Laptop,Electronics,26061,3,Kolkata
58242,Watch,Fashion,2011,5,Hyderabad
58243,Watch,Fashion,25581,3,Delhi
58244,Shoes,Fashion,1172,2,Chennai
58245,Shoes,Fashion,35272,5,Pune
58246,Shoes,Fashion,13213,2,Kolkata
58247,Phone,Electronics,51922,1,Delhi
58248,Watch,Fashion,12428,2,Mumbai
58249,Watch,Fashion,52428,4,Pune
58250,Laptop,Electronics,57151,4,Hyderabad
58251,Watch,Fashion,20466,5,Hyderabad
58252,Tablet,Electronics,6837,1,Hyderabad
58253,Phone,Electronics,15134,4,Delhi
58254,Shoes,Fashion,8199,1,Hyderabad
58255,Phone,Electronics,54906,4,Pune
58256,Phone,Electronics,56282,2,Kolkata
58257,Tablet,Electronics,56451,2,Hyderabad
58258,Phone,Electronics,18038,2,Bangalore
58259,Headphones,Electronics,45029,2,Delhi
58260,Headphones,Electronics,42426,2,Hyderabad
58261,Headphones,Electronics,38247,1,Hyderabad
58262,Laptop,Electronics,15079,2,Chennai
58263,Phone,Electronics,15122,5,Pune
58264,Laptop,Electronics,28250,2,Bangalore
58265,Laptop,Electronics,34109,3,Kolkata
58266,Shoes,Fashion,29998,3,Pune
58267,Laptop,Electronics,14140,1,Mumbai
58268,Watch,Fashion,12839,3,Delhi
58269,Phone,Electronics,43837,1,Kolkata
58270,Shoes,Fashion,24608,2,Hyderabad
58271,Headphones,Electronics,7229,4,Hyderabad
58272,Shoes,Fashion,48108,2,Delhi
58273,Headphones,Electronics,41295,4,Chennai
58274,Tablet,Electronics,56534,4,Kolkata
58275,Tablet,Electronics,33350,2,Delhi
58276,Watch,Fashion,5209,2,Chennai
58277,Tablet,Electronics,37858,5,Hyderabad
58278,Headphones,Electronics,1569,1,Bangalore
58279,Shoes,Fashion,36183,4,Hyderabad
58280,Headphones,Electronics,20648,3,Mumbai
58281,Tablet,Electronics,34173,1,Delhi
58282,Watch,Fashion,45409,3,Chennai
58283,Tablet,Electronics,25327,2,Mumbai
58284,Laptop,Electronics,9817,3,Chennai
58285,Watch,Fashion,39797,3,Delhi
58286,Laptop,Electronics,24014,2,Mumbai
58287,Laptop,Electronics,28941,3,Delhi
58288,Phone,Electronics,43743,3,Mumbai
58289,Tablet,Electronics,46970,4,Kolkata
58290,Headphones,Electronics,50193,5,Delhi
58291,Tablet,Electronics,2565,2,Chennai
58292,Tablet,Electronics,40430,4,Pune
58293,Laptop,Electronics,23284,4,Pune
58294,Phone,Electronics,56321,3,Delhi
58295,Watch,Fashion,52329,5,Chennai
58296,Laptop,Electronics,17941,2,Kolkata
58297,Laptop,Electronics,49803,5,Mumbai
58298,Phone,Electronics,12565,1,Chennai
58299,Laptop,Electronics,8158,1,Hyderabad
58300,Shoes,Fashion,52990,2,Bangalore
58301,Shoes,Fashion,37367,4,Pune
58302,Laptop,Electronics,51100,3,Kolkata
58303,Headphones,Electronics,35795,1,Pune
58304,Phone,Electronics,47207,1,Pune
58305,Headphones,Electronics,10417,4,Hyderabad
58306,Phone,Electronics,31834,1,Kolkata
58307,Laptop,Electronics,16602,1,Kolkata
58308,Watch,Fashion,52208,5,Mumbai
58309,Headphones,Electronics,30219,5,Kolkata
58310,Laptop,Electronics,38648,5,Bangalore
58311,Laptop,Electronics,42761,5,Bangalore
58312,Shoes,Fashion,12247,5,Chennai
58313,Shoes,Fashion,7622,2,Delhi
58314,Laptop,Electronics,20291,5,Chennai
58315,Tablet,Electronics,48991,5,Bangalore
58316,Watch,Fashion,30234,4,Pune
58317,Laptop,Electronics,31602,4,Hyderabad
58318,Shoes,Fashion,44262,5,Kolkata
58319,Laptop,Electronics,56482,1,Kolkata
58320,Shoes,Fashion,59472,3,Delhi
58321,Watch,Fashion,16860,3,Hyderabad
58322,Shoes,Fashion,21027,2,Bangalore
58323,Tablet,Electronics,34772,2,Pune
58324,Headphones,Electronics,20547,5,Delhi
58325,Headphones,Electronics,39448,3,Mumbai
58326,Phone,Electronics,51686,2,Mumbai
58327,Laptop,Electronics,44491,5,Pune
58328,Shoes,Fashion,34050,2,Mumbai
58329,Headphones,Electronics,31978,4,Hyderabad
58330,Phone,Electronics,14249,3,Delhi
58331,Phone,Electronics,31880,2,Hyderabad
58332,Shoes,Fashion,55810,2,Bangalore
58333,Watch,Fashion,11940,3,Chennai
58334,Headphones,Electronics,53619,3,Mumbai
58335,Laptop,Electronics,19105,2,Hyderabad
58336,Tablet,Electronics,27678,5,Hyderabad
58337,Shoes,Fashion,8851,1,Bangalore
58338,Phone,Electronics,2907,2,Hyderabad
58339,Tablet,Electronics,31204,1,Chennai
58340,Tablet,Electronics,51669,4,Chennai
58341,Shoes,Fashion,43163,1,Hyderabad
58342,Phone,Electronics,49350,2,Kolkata
58343,Headphones,Electronics,18462,2,Pune
58344,Watch,Fashion,54048,2,Mumbai
58345,Shoes,Fashion,55531,1,Chennai
58346,Phone,Electronics,41264,4,Mumbai
58347,Watch,Fashion,12792,4,Hyderabad
58348,Shoes,Fashion,53247,4,Delhi
58349,Watch,Fashion,34266,5,Delhi
58350,Headphones,Electronics,9851,1,Chennai
58351,Laptop,Electronics,54070,3,Kolkata
58352,Laptop,Electronics,33086,3,Chennai
58353,Headphones,Electronics,9518,1,Delhi
58354,Headphones,Electronics,12030,3,Bangalore
58355,Phone,Electronics,58914,4,Chennai
58356,Tablet,Electronics,54029,2,Kolkata
58357,Shoes,Fashion,57282,4,Chennai
58358,Watch,Fashion,49452,1,Mumbai
58359,Headphones,Electronics,37716,4,Chennai
58360,Headphones,Electronics,54639,1,Hyderabad
58361,Headphones,Electronics,11439,4,Mumbai
58362,Watch,Fashion,5858,2,Delhi
58363,Laptop,Electronics,35051,2,Chennai
58364,Headphones,Electronics,43592,4,Hyderabad
58365,Headphones,Electronics,45080,4,Mumbai
58366,Phone,Electronics,3000,5,Chennai
58367,Headphones,Electronics,10663,3,Chennai
58368,Phone,Electronics,16184,5,Kolkata
58369,Headphones,Electronics,46161,2,Chennai
58370,Laptop,Electronics,58945,5,Pune
58371,Phone,Electronics,50299,3,Kolkata
58372,Phone,Electronics,5810,3,Delhi
58373,Laptop,Electronics,27875,2,Kolkata
58374,Shoes,Fashion,26503,5,Pune
58375,Tablet,Electronics,10117,1,Pune
58376,Headphones,Electronics,53834,2,Mumbai
58377,Phone,Electronics,3048,1,Pune
58378,Phone,Electronics,50731,1,Pune
58379,Phone,Electronics,4058,4,Bangalore
58380,Laptop,Electronics,8729,3,Delhi
58381,Laptop,Electronics,55075,5,Chennai
58382,Headphones,Electronics,3689,3,Kolkata
58383,Tablet,Electronics,36049,2,Mumbai
